"Flows from January 01, 2000 to March 31, 2023",,,,,,,
,,,,,,,
Query Type:,FLOWS,,,,,,
Data Points:,"GRA Purchases, GRA Repurchases, GRA Charges",,,,,,
Members:,"Afghanistan, Islamic Republic of, Albania, Algeria, Andorra, Angola, Antigua and Barbuda, Argentina, Armenia, Republic of, Australia, Austria, Azerbaijan, Bahamas, The, Bahrain, Kingdom of, Bangladesh, Barbados, Belarus, Republic of, Belgium, Belize, Benin, Bhutan, Bolivia, Bosnia and Herzegovina, Botswana, Brazil, Brunei Darussalam, Bulgaria, Burkina Faso, Burundi, Cabo Verde, Cambodia, Cameroon, Canada, Central African Republic, Chad, Chile, China, Colombia, Comoros, Congo, Democratic Republic of, Congo, Republic of, Costa Rica, Cote d'Ivoire, Croatia, Republic of, Cyprus, Czech Republic, Denmark, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Estonia, Republic of, Eswatini, The Kingdom of, Ethiopia, Fiji, Finland, France, Gabon, Gambia, The, Georgia, Germany, Ghana, Greece, Grenada, Guatemala, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, HKMA, Hungary, Iceland, India, Indonesia, Iran, Islamic Republic of, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kazakhstan, Republic of, Kenya, Kiribati, Korea, Kosovo, Kuwait, Kyrgyz Republic, Lao People's Democratic Republic, Latvia, Republic of, Lebanon, Lesotho, Liberia, Libya, Lithuania, Republic of, Luxembourg, Madagascar, Malawi, Malaysia, Maldives, Mali, Malta, Marshall Islands, Mauritania, Mauritius, Mexico, Micronesia, Federated States of, Moldova, Republic of, Mongolia, Montenegro, Republic of, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Netherlands, The, New Zealand, Nicaragua, Niger, Nigeria, North Macedonia, Republic of, Norway, Oman, Pakistan, Palau, Panama, Papua New Guinea, Paraguay, Peru, Philippines, Poland, Republic of, Portugal, Qatar, Romania, Russian Federation, Rwanda, Samoa, San Marino, Republic of, Sao Tome & Principe, Saudi Arabia, Senegal, Serbia, Republic of, Seychelles, Sierra Leone, Singapore, Slovak Republic, Slovenia, Republic of, Solomon Islands, Somalia, South Africa, South Sudan, Spain, Sri Lanka, St. Kitts and Nevis, St. Lucia, St. Vincent and the Grenadines, Sudan, Suriname, Sweden, Switzerland, Syrian Arab Republic, Tajikistan, Republic of, Tanzania, Thailand, Timor-Leste, The Democratic Republic of, Togo, Tonga, Trinidad and Tobago, Tunisia, TÃ¼rkiye, Republic of, Turkmenistan, Republic of, Tuvalu, Uganda, Ukraine, United Arab Emirates, United Kingdom, United States, Uruguay, Uzbekistan, Republic of, Vanuatu, Venezuela, Vietnam, Yemen, Republic of, Zambia, Zimbabwe",,,,,,
Start Date:,1/1/2000,,,,,,
End Date:,3/31/2023,,,,,,
Output Options:,FLOWS_DETAILS,,,,,,
,,,,,,,
Flow Type,Member,Member Code,Description,Transaction Value Date,Amount,Original Disbursement Date,Original Arrangement Date
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/17/2014,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,417702100,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,2/6/2015,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,356006192,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,417702100,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,417702100,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,417702100,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,3/20/2015,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,61695908,1/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,117500000,5/18/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,109916666,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,109916674,9/7/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,275750000,12/16/2011,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,232166666,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,232166674,2/29/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,99250000,6/15/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166674,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,9/28/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166674,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,63166666,12/20/2012,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,3/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,69250000,6/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,56750000,9/27/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281233,12/18/2013,12/16/2010
GRA Repurchases,Ireland,IRL,Extended Fund Facility,12/20/2017,48281237,12/18/2013,12/16/2010
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/21/2000,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/29/2000,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/30/2000,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/30/2000,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/9/2000,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2000,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/15/2000,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/15/2000,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/29/2000,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/29/2000,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/21/2000,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/29/2000,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/29/2000,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/29/2000,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/8/2000,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/14/2000,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/15/2000,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/15/2000,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/28/2000,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/29/2000,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/21/2001,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/29/2001,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/30/2001,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/30/2001,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/8/2001,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2001,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/15/2001,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/15/2001,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/28/2001,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/29/2001,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/21/2001,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/28/2001,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/28/2001,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/28/2001,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/7/2001,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/14/2001,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/14/2001,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/14/2001,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/28/2001,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/28/2001,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/21/2002,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2002,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2002,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2002,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/7/2002,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2002,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2002,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2002,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/28/2002,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/28/2002,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/20/2002,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/27/2002,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2002,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2002,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/9/2002,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/13/2002,750000,12/16/1992,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/13/2002,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/13/2002,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/27/2002,1241667,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/27/2002,289583,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/21/2003,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2003,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2003,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/28/2003,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/9/2003,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/13/2003,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/13/2003,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/27/2003,1241663,6/29/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/27/2003,289587,6/30/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/19/2003,750000,9/22/1993,n.a.
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/29/2003,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2003,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2003,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/9/2003,750000,12/10/1993,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/12/2003,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/15/2003,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/29/2004,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/31/2004,750000,3/31/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/31/2004,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/14/2004,583333,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/15/2004,750000,6/16/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/29/2004,781250,9/30/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2004,583333,3/31/1995,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/14/2004,583337,12/15/1994,12/11/1992
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/30/2005,583337,3/31/1995,12/11/1992
GRA Purchases,Jamaica,JAM,Extended Fund Facility,5/3/2013,136750000,5/3/2013,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,10/2/2013,19970000,10/2/2013,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,12/20/2013,19970000,12/20/2013,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,3/21/2014,45950000,3/21/2014,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,6/24/2014,45950000,6/24/2014,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,9/26/2014,45950000,9/26/2014,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,12/23/2014,45950000,12/23/2014,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,3/30/2015,28320000,3/30/2015,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,6/18/2015,28320000,6/18/2015,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,9/25/2015,28320000,9/25/2015,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,12/18/2015,28320000,12/18/2015,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,6/21/2016,56640000,6/21/2016,5/1/2013
GRA Purchases,Jamaica,JAM,Extended Fund Facility,9/20/2016,28320000,9/20/2016,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,11/3/2017,11395833,5/3/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/29/2018,1664166,10/2/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,5/3/2018,11395833,5/3/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/20/2018,1664166,12/20/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/21/2018,3829166,3/21/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,10/2/2018,1664166,10/2/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,11/2/2018,11395833,5/3/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/20/2018,1664166,12/20/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/21/2018,3829166,6/24/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/21/2019,3829166,3/21/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/26/2019,3829166,9/26/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,4/2/2019,1664166,10/2/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,5/3/2019,11395833,5/3/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/20/2019,1664166,12/20/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/21/2019,3829166,12/23/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,6/24/2019,3829166,6/24/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/20/2019,3829166,3/21/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/26/2019,3829166,9/26/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,9/30/2019,2360000,3/30/2015,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,10/2/2019,1664166,10/2/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,11/1/2019,11395833,5/3/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/18/2019,2360000,6/18/2015,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/20/2019,1664166,12/20/2013,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/23/2019,3829166,6/24/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,12/23/2019,3829166,12/23/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/20/2020,3829166,3/21/2014,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/25/2020,2360000,9/25/2015,5/1/2013
GRA Repurchases,Jamaica,JAM,Extended Fund Facility,3/26/2020,3829166,9/26/2014,5/1/2013
