,Country,Scale,Base Year,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1
,Sri Lanka,Millions,2015,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,414,947.97","1,523,775.65","1,646,379.14","1,828,565.68","1,553,922.57","1,633,648.91","1,797,735.21","1,967,413.48","1,804,428.28","1,792,831.07","1,890,856.01","2,100,401.46","1,869,884.46","1,898,774.10","1,967,019.21","2,110,524.68","1,893,855.70","1,940,159.84","2,067,659.58","2,333,753.98","2,879,804.00","2,723,715.00","2,969,374.00","2,994,094.00","3,074,136.00","2,842,663.00","3,056,173.00","3,178,569.00","3,299,080.00","2,966,174.00","3,239,170.00","3,432,189.00","3,421,635.00","3,121,491.00","3,381,562.00","3,310,769.00","3,416,841.00","3,066,814.00","3,421,977.00","3,300,644.00","3,386,090.00","2,612,069.00","3,471,957.00","3,277,599.00","3,519,921.00","3,038,855.00","3,269,510.00","3,343,517.00",...,...,...,...,...
,St. Lucia,Millions,2018,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,118.60","1,159.10","1,172.30","1,169.60","1,157.00","1,158.80","1,158.40","1,234.00","1,223.10","1,233.00","1,236.70","1,209.10","1,167.80","1,227.30","1,259.10","1,230.50","1,215.50","1,183.10","1,256.20","1,211.30","1,298.90","1,277.00","1,309.60","1,290.00","1,288.50","1,271.90","1,240.80","1,354.60","1,161.60","1,199.10","1,273.80","1,241.40","1,249.60","1,268.90","1,295.50","1,242.70","1,221.10","1,245.90","1,350.80","1,370.50","1,290.50","1,236.50","1,336.60","1,356.80","1,377.20","1,310.40","1,372.90","1,450.40","1,378.80","1,352.40","1,394.30","1,396.70","1,367.20","1,397.20","1,411.20","1,323.90",946.50,"1,017.80","1,148.80",...,...,...,...,...,...,...,...,...
,Sweden,Millions,2010,"648,073.61","670,825.34","606,985.92","705,448.39","674,286.99","698,403.27","631,369.55","739,031.48","705,947.12","737,202.54","668,532.02","762,155.21","729,159.15","743,136.57","673,085.96","770,111.12","731,239.90","765,858.05","696,704.33","785,741.70","757,779.50","771,964.59","712,919.48","805,703.01","786,579.72","809,806.47","740,358.42","843,825.33","797,985.02","840,182.99","764,636.58","868,692.15","840,295.00","872,909.25","801,321.58","909,513.31","876,882.71","902,872.89","825,068.31","936,975.14","882,855.16","925,875.62","826,925.05","890,184.80","834,077.27","870,024.81","786,721.98","882,002.42","860,292.29","920,804.15","840,102.05","952,382.52","909,922.92","949,741.72","871,934.69","956,169.57","917,508.46","948,181.77","857,612.25","942,771.81","916,281.27","957,206.26","868,893.28","967,238.02","933,002.50","980,284.21","894,894.90","1,000,031.32","966,774.45","1,023,734.72","935,393.12","1,053,272.40","991,015.82","1,055,120.96","943,541.98","1,071,888.79","1,019,914.15","1,073,440.56","972,455.84","1,100,055.38","1,043,839.11","1,106,166.82","978,829.73","1,118,265.43","1,065,725.84","1,118,153.42","1,008,512.12","1,139,065.59","1,076,089.54","1,034,790.91","998,221.19","1,128,352.79","1,073,534.59","1,141,488.09","1,043,546.42","1,207,108.21","1,126,372.60","1,180,669.18","1,071,662.32","1,204,966.14",...
,Switzerland,Millions,2010,"119,649.72","123,453.12","123,066.41","125,906.70","121,222.84","124,140.61","124,343.70","130,550.54","126,694.44","129,065.63","129,708.07","134,593.36","129,580.55","132,357.76","131,728.48","134,589.12","129,338.11","132,425.45","131,912.38","134,193.19","128,664.84","130,736.78","131,902.21","136,394.28","132,468.45","135,651.85","135,377.07","138,457.61","134,425.99","138,981.27","139,611.93","143,837.91","140,860.90","144,419.50","144,959.21","149,301.79","145,406.33","150,377.74","151,226.76","155,227.58","151,012.18","156,635.13","156,965.09","154,536.77","146,282.25","150,214.12","152,533.39","155,895.24","151,775.32","155,814.09","156,554.60","160,401.10","155,785.33","159,677.14","158,637.61","161,768.72","157,242.17","160,476.83","161,176.13","164,472.17","158,903.20","163,887.64","164,312.71","167,793.82","162,576.86","167,381.32","167,866.38","172,462.13","165,665.62","170,055.05","170,620.18","174,969.56","169,314.91","174,127.12","174,190.45","177,772.13","172,543.12","175,687.02","175,827.89","180,823.55","177,113.08","182,651.44","180,675.95","184,603.86","178,922.12","183,284.93","183,386.53","187,730.63","179,272.29","169,843.48","181,350.57","185,437.29","178,951.17","186,372.77","188,595.37","192,207.74","186,790.57","190,909.71","190,086.33","193,704.93",...
,Thailand,Millions,2005,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,452,634.00","1,529,446.00","1,581,707.00","1,561,732.00","1,549,109.00","1,618,336.00","1,705,011.00","1,614,625.00","1,599,526.00","1,701,871.00","1,786,391.00","1,719,762.00","1,684,614.00","1,792,714.00","1,870,276.00","1,808,144.00","1,772,165.00","1,899,337.00","1,984,543.00","1,893,284.00","1,860,623.00","1,942,300.00","1,909,537.00","1,819,609.00","1,808,175.00","1,929,399.00","2,022,929.00","2,027,896.00","1,955,127.00","2,060,634.00","2,108,861.00","2,135,545.00","2,027,524.00","2,114,285.00","1,957,738.00","2,170,372.00","2,138,778.00","2,104,289.00","2,179,885.00","2,265,056.00","2,235,602.00","2,141,659.00","2,220,616.00","2,286,673.00","2,243,624.49","2,183,830.51","2,252,479.51","2,360,561.50","2,317,005.25","2,253,058.96","2,340,982.01","2,432,357.78","2,399,891.77","2,330,885.22","2,400,670.09","2,489,745.91","2,498,527.00","2,443,512.00","2,527,381.00","2,607,156.00","2,621,439.00","2,552,204.00","2,590,906.00","2,712,196.00","2,686,708.00","2,617,535.00","2,688,015.00","2,781,065.00","2,629,362.00","2,301,769.00","2,530,126.00","2,640,189.00","2,510,827.00","2,439,996.00","2,445,859.00","2,665,591.00","2,630,035.00","2,548,004.00","2,606,625.00","2,777,472.00",...
,"Türkiye, Rep of",Millions,2010,"169,207.87","184,176.32","208,999.02","198,193.12","159,100.09","180,393.63","200,156.53","196,107.20","165,972.11","193,306.35","217,086.70","210,404.11","170,380.84","179,878.50","201,654.01","189,616.65","168,645.51","194,052.56","215,867.44","210,776.27","179,944.02","201,014.28","228,677.45","225,197.43","199,676.50","224,641.66","247,853.20","244,441.54","218,847.61","242,385.68","267,862.21","269,942.04","232,963.71","265,088.95","283,839.40","286,558.48","252,072.96","273,641.71","294,166.38","302,456.87","270,349.73","279,805.33","297,086.63","284,243.57","231,038.41","260,753.25","292,421.26","292,699.06","247,027.14","281,816.39","317,818.12","321,002.83","276,181.12","314,348.67","354,737.05","353,177.35","294,797.99","330,193.22","367,666.08","367,962.81","319,621.20","362,349.58","400,438.05","393,671.00","347,024.39","372,454.33","414,142.88","415,372.37","359,319.43","399,171.85","437,845.77","446,905.25","377,081.95","419,142.32","434,915.87","466,708.49","397,032.76","441,364.75","486,192.70","500,630.98","426,727.17","467,128.76","498,333.26","487,421.49","415,809.73","459,371.56","503,004.56","516,153.67","434,228.92","412,114.85","535,767.01","548,979.52","466,828.30","503,795.59","578,048.40","601,664.28","501,913.15","542,776.60","600,322.38",...,...
,Ukraine,Millions,2016,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"558,537.00","628,323.00","724,348.00","701,843.00","589,213.00","656,135.00","773,215.00","737,305.00","603,518.00","676,123.00","763,294.00","719,511.00","595,524.00","667,763.00","754,772.00","743,648.00","589,801.00","639,036.00","715,117.00","636,790.00","495,602.00","546,427.00","665,131.00","621,368.00","497,308.00","556,466.00","682,393.00","649,200.00","509,637.00","570,363.00","698,226.00","663,435.00","528,338.00","593,369.00","717,198.00","687,930.00","544,591.00","621,904.00","744,096.00","697,090.00","539,858.00","553,748.00","719,508.00","696,706.00","527,707.00","588,251.00","740,031.00","740,310.00","449,241.00","371,079.00","513,378.00","507,614.00",...
,United Kingdom,Millions,2019,"372,557.00","372,145.00","379,672.00","393,341.00","384,376.00","380,371.00","395,531.00","403,182.00","398,796.00","399,776.00","409,699.00","419,176.00","416,353.00","404,205.00","421,039.00","420,961.00","416,697.00","413,610.00","430,866.00","430,825.00","431,161.00","423,385.00","441,964.00","448,330.00","441,859.00","435,398.00","455,790.00","452,709.00","451,705.00","445,318.00","463,733.00","472,650.00","467,138.00","455,559.00","473,226.00","477,092.00","472,317.00","465,439.00","489,960.00","493,313.00","484,923.00","477,948.00","482,649.00","472,544.00","455,064.00","447,197.00","462,395.00","466,894.00","457,930.00","460,036.00","476,799.00","481,293.00","467,778.00","464,039.00","478,653.00","485,617.00","471,735.00","470,316.00","485,495.00","496,005.00","479,318.00","481,892.00","491,792.00","505,555.00","497,924.00","500,477.00","506,418.00","516,406.00","506,091.00","512,880.00","519,902.00","530,722.00","517,415.00","523,479.00","526,634.00","546,878.00","531,757.00","531,938.00","541,806.00","560,572.00","541,895.00","545,062.00","549,144.00","566,904.00","551,739.00","550,394.00","556,226.00","579,989.00","544,890.00","426,079.00","495,712.00","524,758.00","497,091.00","532,621.00","541,305.00","571,721.00","551,992.00","549,367.00","559,205.00","570,061.00",...
,United States,Millions,2012,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,263,869.00","3,362,508.00","3,401,820.00","3,460,159.00","3,340,163.00","3,429,079.00","3,498,914.00","3,597,364.00","3,484,837.00","3,575,515.00","3,617,667.00","3,721,678.00","3,603,670.00","3,701,582.00","3,767,844.00","3,828,173.00","3,729,338.00","3,836,061.00","3,833,693.00","3,916,851.00","3,785,119.00","3,896,720.00","3,926,744.00","4,015,289.00","3,902,770.00","3,934,652.00","3,910,393.00","3,895,147.00","3,703,443.00","3,782,545.00","3,823,607.00","3,926,667.00","3,776,480.00","3,900,640.00","3,945,123.00","4,026,748.00","3,871,183.00","3,957,950.00","3,983,907.00","4,078,494.00","3,986,349.00","4,046,533.00","4,083,025.00","4,138,064.00","4,017,571.00","4,104,203.00","4,170,710.00","4,260,864.00","4,079,517.00","4,194,264.00","4,287,261.00","4,371,009.00","4,212,523.00","4,343,294.00","4,389,955.00","4,444,522.00","4,288,310.00","4,407,286.00","4,449,603.00","4,535,075.00","4,340,814.00","4,510,507.00","4,556,956.00","4,668,375.00","4,500,182.00","4,646,830.00","4,689,905.00","4,772,161.00","4,584,814.00","4,753,025.00","4,796,221.00","4,901,993.00","4,628,460.00","4,335,915.00","4,701,108.00","4,843,660.00","4,691,624.00","4,890,835.00","4,916,402.00","5,110,951.00","4,855,857.00","4,985,795.00","5,018,093.00","5,157,178.00","4,946,800.00"
,Uruguay,Millions,2016,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"425,984.18","429,997.84","414,685.52","455,738.71","443,827.30","439,877.23","420,154.32","450,649.05","444,365.26","437,113.61","422,770.61","458,643.35","437,669.06","446,518.74","428,708.10","456,174.92","428,551.61","385,664.31","403,644.56","442,917.10","410,279.31","424,995.61","428,803.15","469,225.82","444,022.35","457,748.52",...,...,...
,West Bank and Gaza,Millions,2015,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,719.36","2,859.24","2,830.34","2,889.94","2,878.44","3,068.88","3,053.12","3,008.47","2,907.34","3,132.26","3,115.67","3,119.94","3,106.32","3,188.89","2,879.76","3,077.91","3,058.54","3,220.09","3,156.06","3,238.31","3,775.00","3,859.50","3,798.60","3,777.90","3,708.00","3,814.80","3,952.40","3,951.70","3,799.60","3,788.10","3,938.80","4,089.70","3,956.10","3,876.60","3,915.30","4,016.40","3,858.60","3,131.50","3,504.20","3,543.10","3,611.40","3,735.80","3,739.20","3,935.30","3,818.20","3,862.10","3,910.50",...,...
